,Unnamed: 0,CamId,Filename,S_Spring,S_Summer,S_Fall,S_Winter,D_Night,D_Twilight,D_Sunrise,D_Sunset,D_Day,D_FullDaylight,I_Height,I_Width,I_LowestSky,I_Low09Sky,DQ_TimeDiffers,IQ_Empty,IQ_Noise,Conds,Fog,Rain,Snow,Hail,Thunder
60870,60870,5020,20140615_221535.jpg,0,0,0,1,1,0,0,0,0,0,480,640,247,243,135,0,0.6916433508596551,Mostly Cloudy,0,0,0,0,0
79808,79808,75,20130331_014310.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,531,0,0.3028167951663726,Clear,0,0,0,0,0
37106,37106,24325,20131215_170847.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,418,409,825,0,0.25315903677322793,Clear,0,0,0,0,0
38482,38482,24325,20140928_173844.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,418,409,975,0,0.6486384705961927,Rain,0,1,0,0,1
4315,4315,10917,20120324_142405.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.8091348687128197,Scattered Clouds,0,0,0,0,0
689,689,10066,20130519_091640.jpg,1,0,0,0,0,0,0,0,1,1,480,640,278,268,81,0,0.22833015757666503,Light Rain,1,1,0,0,0
38587,38587,260,20130104_011456.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,337,325,442,0,0.9266263865660008,Clear,0,0,0,0,0
3048,3048,10870,20131203_070801.jpg,0,0,0,1,0,1,0,0,0,0,480,640,185,183,0,0,0.18532527731319987,Overcast,0,0,0,0,0
8712,8712,11160,20130813_112317.jpg,0,1,0,0,0,0,0,0,1,1,480,640,233,232,93,0,0.7528242321899873,Scattered Clouds,0,0,0,0,0
57358,57358,4795,20130220_193426.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,206,0,0.3797385551598411,Light Snow Showers,0,0,1,0,0
24528,24528,19388,20130721_011408.jpg,0,1,0,0,0,1,0,0,0,0,960,1280,396,393,106,0,0.7164722300562278,,0,0,0,0,0
19036,19036,18590,20130125_183928.jpg,0,0,0,1,0,0,0,0,1,1,480,640,280,268,1033,0,9.680649945649291e-15,Overcast,0,0,0,0,0
55067,55067,4584,20130825_070658.jpg,0,1,0,0,0,0,0,0,1,1,480,640,246,245,74,0,0.4384843140864265,Clear,0,0,0,0,0
23721,23721,19388,20130206_101407.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,396,393,84,0,0.3209927962332647,Mostly Cloudy,0,0,0,0,0
59334,59334,5020,20130720_154529.jpg,0,0,0,1,0,0,0,0,1,1,480,640,247,243,0,0,4.395663313969289e-15,Light Rain,0,1,0,0,0
41019,41019,260,20140521_054451.jpg,1,0,0,0,1,0,0,0,0,0,720,1280,337,325,154,0,0.91997350843631,Clear,0,0,0,0,0
2251,2251,10870,20130520_120807.jpg,1,0,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.3209927962332761,Clear,0,0,0,0,0
10307,10307,11331,20140911_094127.jpg,0,0,1,0,0,0,0,0,1,1,665,857,181,180,1281,0,2.057523899181571e-17,Mostly Cloudy,0,0,0,0,0
22038,22038,19106,20130829_203659.jpg,0,1,0,0,0,0,0,0,1,1,480,640,256,255,156,0,0.5311469527430276,Unknown,0,0,0,0,0
77998,77998,7233,20131215_000146.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,258,247,0,0,0.7040577904579433,Unknown,0,0,0,0,0
36715,36715,24325,20130916_200851.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,418,409,825,0,0.2283301575766496,Clear,0,0,0,0,0
63077,63077,623,20121227_214155.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,435,435,406,0,0.3954794338229651,Light Rain,0,1,0,0,0
5210,5210,10917,20121023_195418.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,959,959,146,0,0.6734673497927792,Clear,0,0,0,0,0
78596,78596,7371,20120412_134716.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,63,0,0.5493229538098966,Overcast,0,0,0,0,0
69188,69188,65,20140827_153312.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,1022,0,0.2531590367732254,Clear,0,0,0,0,0
77776,77776,7233,20131030_113137.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,258,247,1331,0,0.06783375946002397,Scattered Clouds,0,0,0,0,0
49768,49768,3837,20140622_045218.jpg,0,1,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.5650638324730463,Mostly Cloudy,0,0,0,0,0
87255,87255,8887,20140107_200814.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,52,48,78,0,0.9741752670961762,Overcast,0,0,0,0,0
43500,43500,3395,20110321_040730.jpg,1,0,0,0,1,0,0,0,0,0,485,974,277,275,53,0,0.5989807122030513,,0,0,0,0,0
80102,80102,75,20130709_014301.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,531,0,0.32099279623325383,Clear,0,0,0,0,0
51392,51392,3888,20130810_134401.jpg,0,1,0,0,0,0,0,0,1,1,240,320,69,68,46,0,0.4633131932829941,Partly Cloudy,0,0,0,0,0
26310,26310,19834,20140812_143244.jpg,0,1,0,0,0,0,0,0,1,1,512,672,283,282,981,0,0.8215493083111151,Scattered Clouds,0,0,0,0,0
92593,92593,9708,20110522_053519.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,133,129,50,0,0.0,Thunderstorm,0,0,0,0,1
24000,24000,19388,20130403_041406.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,396,393,84,0,3.787397562512469e-15,Unknown,0,0,0,0,0
59244,59244,5020,20130702_211531.jpg,0,0,0,1,1,0,0,0,0,0,480,640,247,243,135,0,0.34582167542982656,Clear,0,0,0,0,0
39683,39683,260,20130817_181459.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,337,325,1045,0,0.5559758319395811,Clear,0,0,0,0,0
21693,21693,19106,20130621_190648.jpg,0,1,0,0,0,0,0,0,1,1,480,640,256,255,246,0,0.6419855924665133,Unknown,0,0,0,0,0
88911,88911,8953,20130302_154300.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,594,586,0,0,0.4633131932829975,Overcast,0,0,0,0,0
78652,78652,7371,20120424_071723.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.4384843140864281,Light Rain Showers,0,1,0,0,0
25715,25715,19834,20140415_153239.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,1034,0,0.534473391807883,Mostly Cloudy,0,0,0,0,0
28503,28503,204,20140610_111954.jpg,0,1,0,0,1,0,0,0,0,0,480,704,369,366,505,0,0.25981191490292355,Partly Cloudy,0,0,0,0,0
76525,76525,7211,20120902_171002.jpg,0,0,1,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.09266263865660274,Mostly Cloudy,0,0,0,0,0
11108,11108,162,20130509_133833.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,521,513,1034,0,0.4136554348898648,Scattered Clouds,0,0,0,0,0
57021,57021,4795,20121215_013417.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,206,0,0.34582167542982656,Light Rain,0,1,0,0,0
29093,29093,204,20141009_052001.jpg,0,0,1,0,1,0,0,0,0,0,480,704,369,366,506,0,0.2531590367732273,Clear,0,0,0,0,0
43192,43192,3395,20110114_133730.jpg,0,0,0,1,1,0,0,0,0,0,485,974,277,275,203,0,0.2825319162365299,,0,0,0,0,0
3907,3907,10917,20120102_202405.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,959,959,94,0,0.6668144716630777,Scattered Clouds,0,0,0,0,0
78927,78927,7371,20120619_151818.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,88,0,0.5989807122030631,Partly Cloudy,0,0,0,0,0
2028,2028,10870,20130327_140810.jpg,1,0,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.1853252773131976,Overcast,0,0,0,0,0
62611,62611,623,20120925_131151.jpg,0,0,1,0,1,0,0,0,0,0,720,1280,435,435,941,0,0.4384843140864303,Partly Cloudy,0,0,0,0,0
93147,93147,9730,20130130_225706.jpg,0,1,0,0,1,0,0,0,0,0,480,640,182,179,0,0,0.9538903881663234,Clear,0,0,0,0,0
18132,18132,18590,20120729_023954.jpg,0,1,0,0,1,0,0,0,0,0,480,640,280,268,407,0,0.3209927962332548,Scattered Clouds,0,0,0,0,0
80125,80125,75,20130716_034313.jpg,0,1,0,0,0,0,0,1,0,1,720,1280,621,616,531,0,0.5559758319396018,Clear,0,0,0,0,0
47994,47994,3837,20130628_074530.jpg,0,1,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.2895110389069677,Scattered Clouds,0,0,0,0,0
56446,56446,4679,20140801_171030.jpg,0,1,0,0,0,0,0,0,1,1,480,640,188,185,110,0,0.34582167542984577,Scattered Clouds,0,0,0,0,0
14772,14772,17218,20130804_094016.jpg,0,1,0,0,0,0,0,0,1,1,600,960,310,310,100,0,5.847834640865047e-31,Unknown,0,0,0,0,0
59353,59353,5020,20130724_114538.jpg,0,0,0,1,0,0,0,0,1,1,480,640,247,243,0,0,0.32099279623325394,Scattered Clouds,0,0,0,0,0
23620,23620,19388,20130117_044410.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,396,393,256,0,0.7157003271849005,Partly Cloudy,0,0,0,0,0
50873,50873,3888,20130420_171226.jpg,1,0,0,0,0,0,0,0,1,1,240,320,69,68,48,0,0.3954794338229669,Mostly Cloudy,0,0,0,0,0
53247,53247,4181,20130918_170125.jpg,0,0,1,0,0,1,0,0,0,0,480,640,166,155,777,0,4.115047798363142e-17,Clear,0,0,0,0,0
7708,7708,11160,20130120_082321.jpg,0,0,0,1,0,1,0,0,0,0,480,640,233,232,93,0,1.1173548300016706e-14,Mostly Cloudy,0,0,0,0,0
15288,15288,17218,20131115_064022.jpg,0,0,1,0,1,0,0,0,0,0,600,960,310,310,100,0,4.568620813175818e-33,Unknown,0,0,0,0,0
28618,28618,204,20140703_111947.jpg,0,1,0,0,1,0,0,0,0,0,480,704,369,366,505,0,0.32099279623327004,Overcast,0,0,0,0,0
23728,23728,19388,20130207_184359.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,396,393,157,0,0.5278205136781813,Clear,0,0,0,0,0
3820,3820,10917,20111216_132408.jpg,0,0,0,1,0,0,0,0,1,1,960,1280,959,959,1346,0,0.8273108697797175,Light Rain,0,1,0,0,0
58789,58789,4801,20111025_124002.jpg,0,0,1,0,0,0,0,0,1,1,480,640,243,241,160,0,0.2349830357063469,Mostly Cloudy,0,0,0,0,0
93597,93597,9730,20130501_022659.jpg,0,0,1,0,1,0,0,0,0,0,480,640,182,179,206,0,0.7752179889828101,Overcast,0,0,0,0,0
32342,32342,21510,20140813_093046.jpg,0,1,0,0,1,0,0,0,0,0,480,640,216,213,462,0,0.277987915969802,Overcast,0,0,0,0,0
4693,4693,10917,20120609_165407.jpg,0,1,0,0,0,0,0,1,0,1,960,1280,959,959,146,0,0.8769686281728608,Overcast,0,0,0,0,0
60332,60332,5020,20140214_181544.jpg,0,1,0,0,0,0,0,0,1,1,480,640,247,243,135,0,0.3458216754298433,Partly Cloudy,0,0,0,0,0
42082,42082,3297,20130301_033115.jpg,1,0,0,0,1,0,0,0,0,0,412,550,242,236,331,0,0.32099279623325594,Partly Cloudy,0,0,0,0,0
18408,18408,18590,20120921_213922.jpg,0,0,1,0,0,0,0,0,1,1,480,640,280,268,407,0,0.024828879196588192,Scattered Clouds,0,0,0,0,0
36788,36788,24325,20131002_000849.jpg,0,0,1,0,0,0,0,0,1,1,768,1024,418,409,615,0,0.21015415650976987,Clear,0,0,0,0,0
23999,23999,19388,20130402_221405.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,396,393,84,0,0.5063180735464552,Clear,0,0,0,0,0
24769,24769,19388,20130907_191405.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,396,393,84,0,0.6916433508596553,Unknown,0,0,0,0,0
64657,64657,623,20131113_161151.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,435,435,941,0,0.4384843140864133,Clear,0,0,0,0,0
81152,81152,75,20140719_221308.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,819,0,0.3209927962332572,Clear,0,0,0,0,0
25686,25686,19834,20140409_213240.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,459,0,0.3954794338229843,Scattered Clouds,0,0,0,0,0
44194,44194,3395,20110807_033728.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,143,0,0.6734673497927797,,0,0,0,0,0
92025,92025,9483,20131101_052419.jpg,0,0,1,0,0,0,0,0,1,1,647,1024,306,302,156,0,0.32099279623325394,Light Rain,0,1,0,0,0
52462,52462,4181,20130415_010156.jpg,1,0,0,0,0,0,0,0,1,1,480,640,166,155,663,0,1.0287619495907856e-16,Clear,0,0,0,0,0
8598,8598,11160,20130721_085321.jpg,0,1,0,0,0,0,0,0,1,1,480,640,233,232,147,0,0.9911337069612071,Clear,0,0,0,0,0
54196,54196,4584,20130228_113649.jpg,0,0,0,1,0,0,0,0,1,1,480,640,246,245,1366,0,0.4169818739547081,Mostly Cloudy,0,0,0,0,0
83860,83860,8733,20130217_150645.jpg,0,0,0,1,0,0,0,0,1,1,480,640,321,319,136,0,0.3209927962332411,Overcast,0,0,0,0,0
94645,94645,9730,20131130_105706.jpg,1,0,0,0,0,0,0,0,1,1,480,640,182,179,0,0,5.6780957570615946e-15,Clear,0,0,0,0,0
77991,77991,7233,20131213_153143.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,258,247,109,0,1.1695669281730094e-30,Unknown,0,0,0,0,0
55913,55913,4679,20140416_014013.jpg,1,0,0,0,0,1,0,0,0,0,480,640,188,185,200,0,0.0,,0,0,0,0,0
28690,28690,204,20140718_024956.jpg,0,1,0,0,1,0,0,0,0,0,480,704,369,366,355,0,0.1853252773132001,Clear,0,0,0,0,0
77628,77628,7233,20130821_143142.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,258,247,109,0,9.676576678226894e-15,Mostly Cloudy,0,0,0,0,0
24233,24233,19388,20130519_184400.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,396,393,156,0,0.37065055462641616,Clear,0,0,0,0,0
62416,62416,5021,20131028_074637.jpg,1,0,0,0,0,0,0,0,1,1,480,640,257,254,0,0,0.3842825554265609,Mostly Cloudy,0,0,0,0,0
25876,25876,19834,20140517_223239.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,459,0,0.404567434356414,Partly Cloudy,0,0,0,0,0
93822,93822,9730,20130619_022806.jpg,0,0,0,1,1,0,0,0,0,0,480,640,182,179,208,0,0.0,Clear,0,0,0,0,0
60290,60290,5020,20140205_021537.jpg,0,1,0,0,1,0,0,0,0,0,480,640,247,243,195,0,0.29616391703668143,Clear,0,0,0,0,0
57213,57213,4795,20130122_160418.jpg,0,0,0,1,0,0,0,0,1,1,381,508,52,49,134,0,0.9398127290356242,Mostly Cloudy,0,0,0,0,0
28111,28111,204,20140324_044946.jpg,1,0,0,0,1,0,0,0,0,0,480,704,369,366,355,0,0.2531590367732282,Clear,0,0,0,0,0
3266,3266,10917,20110827_095406.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,1294,0,0.8339637479093962,Rain Showers,0,1,0,0,0
26403,26403,19834,20140831_153243.jpg,0,1,0,0,0,0,0,0,1,1,512,672,283,282,981,0,0.6668144716630745,Clear,0,0,0,0,0
60052,60052,5020,20131212_064530.jpg,0,1,0,0,0,0,0,0,1,1,480,640,247,243,0,0,1.1639112812517404e-16,Clear,0,0,0,0,0
71514,71514,684,20120720_161150.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,1003,0,0.4384843140864287,Overcast,0,0,0,0,0
28739,28739,204,20140727_094950.jpg,0,1,0,0,0,0,0,0,1,1,480,704,369,366,165,0,0.21015415650977512,Fog,1,0,0,0,0
32770,32770,21511,20130311_080555.jpg,1,0,0,0,1,0,0,0,0,0,480,640,231,226,439,0,0.6916433508596549,Partly Cloudy,0,0,0,0,0
83570,83570,861,20141007_030552.jpg,0,0,1,0,0,0,0,0,1,1,480,640,164,163,611,0,0.09266263865660013,Scattered Clouds,0,0,0,0,0
25430,25430,19834,20140217_210237.jpg,0,0,0,1,0,0,0,0,1,1,512,672,283,282,891,0,0.4384843140864164,Clear,0,0,0,0,0
44219,44219,3395,20110812_040729.jpg,0,1,0,0,0,1,0,0,0,0,485,974,277,275,0,0,0.4972300730130169,,0,0,0,0,0
27084,27084,204,20130827_131952.jpg,0,1,0,0,0,1,0,0,0,0,480,704,369,366,935,0,0.2531590367732305,Clear,0,0,0,0,0
40785,40785,260,20140404_101454.jpg,1,0,0,0,1,0,0,0,0,0,720,1280,337,325,394,0,0.9696312668294542,Overcast,0,0,0,0,0
91349,91349,9483,20130618_232522.jpg,0,1,0,0,1,0,0,0,0,0,647,1024,306,302,155,0,0.470737974284018,Mostly Cloudy,0,0,0,0,0
21964,21964,19106,20130814_230652.jpg,0,1,0,0,0,1,0,0,0,0,480,640,256,255,246,0,0.9311703868327096,Unknown,0,0,0,0,0
25619,25619,19834,20140327_210236.jpg,1,0,0,0,0,0,0,0,1,1,512,672,283,282,891,0,0.4384843140864192,Overcast,0,0,0,0,0
62310,62310,5021,20131007_111628.jpg,1,0,0,0,0,0,0,0,1,1,480,640,257,254,136,0,0.1344499577181742,,0,0,0,0,0
20243,20243,18590,20130928_003920.jpg,0,0,1,0,1,0,0,0,0,0,480,640,280,268,407,0,0.3639976764967088,Mostly Cloudy,0,0,0,0,0
84145,84145,8733,20130415_143638.jpg,1,0,0,0,0,0,0,0,1,1,480,640,321,319,0,0,0.4384843140864272,Unknown,0,0,0,0,0
1838,1838,10870,20130209_070803.jpg,0,0,0,1,0,1,0,0,0,0,480,640,185,183,0,0,0.21015415650977465,Scattered Clouds,0,0,0,0,0
64874,64874,623,20131227_131147.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,435,435,941,0,0.4384843140864265,Light Rain,0,1,0,0,0
37619,37619,24325,20140408_180845.jpg,1,0,0,0,0,0,0,0,1,1,768,1024,418,409,825,0,0.2531590367732272,Clear,0,0,0,0,0
90076,90076,9291,20140206_131517.jpg,0,0,0,1,0,0,0,0,1,1,480,640,152,143,1355,0,1.1695669281730094e-30,Clear,0,0,0,0,0
27960,27960,204,20140221_231957.jpg,0,0,0,1,0,0,0,0,1,1,480,704,369,366,505,0,0.4136554348898541,Partly Cloudy,0,0,0,0,0
73269,73269,684,20130710_221149.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,437,0,0.4136554348898484,Thunderstorms and Rain,0,1,0,0,1
1648,1648,10066,20131227_145727.jpg,0,0,0,1,0,0,0,0,1,1,480,640,278,268,58,0,0.2961639170366814,Clear,0,0,0,0,0
56360,56360,4679,20140715_134019.jpg,0,1,0,0,0,0,0,0,1,1,480,640,188,185,160,0,0.7164722300562324,Mostly Cloudy,0,0,0,0,0
1574,1574,10066,20131213_085731.jpg,0,0,0,1,0,0,0,0,1,1,480,640,278,268,58,0,0.3689873350939729,Clear,0,0,0,0,0
34250,34250,21511,20140224_003152.jpg,0,0,0,1,0,0,0,0,1,1,480,640,231,226,465,0,0.9514552657625754,Scattered Clouds,0,0,0,0,0
39337,39337,260,20130609_094459.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,337,325,154,0,0.6734673497927655,Clear,0,0,0,0,0
58474,58474,4801,20110822_091003.jpg,0,1,0,0,0,0,0,0,1,1,480,640,243,241,0,0,0.189869277579926,Partly Cloudy,0,0,0,0,0
13646,13646,162,20141010_213834.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,521,513,406,0,1.1695669281730094e-30,Mostly Cloudy,0,0,0,0,0
56724,56724,4679,20140926_184011.jpg,0,0,1,0,1,0,0,0,0,0,480,640,188,185,200,0,0.0,,0,0,0,0,0
1000,1000,10066,20130720_115733.jpg,0,1,0,0,0,0,0,0,1,1,480,640,278,268,1137,0,0.6171567132699263,Mostly Cloudy,0,0,0,0,0
38642,38642,260,20130114_141504.jpg,0,0,0,1,0,0,1,0,0,1,720,1280,337,325,1042,0,0.4384843140864162,Overcast,0,0,0,0,0
39293,39293,260,20130528_021455.jpg,1,0,0,0,0,1,0,0,0,0,720,1280,337,325,396,0,0.8521397489762836,Clear,0,0,0,0,0
91965,91965,9483,20131020_112407.jpg,0,0,1,0,0,0,0,0,1,1,647,1024,306,302,1284,0,0.20350127838008586,Light Rain,0,1,0,0,0
58586,58586,4801,20110913_171002.jpg,0,0,1,0,0,0,0,0,1,1,480,640,243,241,0,0,0.2035012783800812,Scattered Clouds,0,0,0,0,0
1295,1295,10066,20131018_062728.jpg,0,0,1,0,0,0,0,0,1,1,480,640,278,268,93,0,0.2904023555680878,,0,0,0,0,0
4737,4737,10917,20120618_162413.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.8406166260390926,Clear,0,0,0,0,0
75777,75777,7211,20120324_093951.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.06783375946001538,Clear,0,0,0,0,0
71156,71156,6798,20131206_105351.jpg,0,0,0,1,0,0,0,0,1,1,480,640,352,350,37,0,0.1853252773132018,Partly Cloudy,0,0,0,0,0
4659,4659,10917,20120602_152408.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.95145526576257,Clear,0,0,0,0,0
61444,61444,5020,20141011_204541.jpg,1,0,0,0,1,0,0,0,0,0,480,640,247,243,0,0,0.5559758319396139,Overcast,0,0,0,0,0
26528,26528,19834,20140925_103248.jpg,0,0,1,0,1,0,0,0,0,0,512,672,283,282,358,0,0.4566603151533094,Mostly Cloudy,0,0,0,0,0
11609,11609,162,20130823_003838.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,521,513,406,0,0.3954794338229744,Clear,0,0,0,0,0
25264,25264,19388,20131215_081400.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,396,393,84,0,0.22256859610805774,Overcast,0,0,0,0,0
25568,25568,19834,20140317_090244.jpg,1,0,0,0,1,0,0,0,0,0,512,672,283,282,489,0,0.7516066709881161,Scattered Clouds,0,0,0,0,0
37157,37157,24325,20131225_213852.jpg,0,0,0,1,0,0,0,0,1,1,768,1024,418,409,465,0,0.31190479569981056,Clear,0,0,0,0,0
38871,38871,260,20130303_161501.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,337,325,1043,0,0.4757276328812838,Mostly Cloudy,0,0,0,0,0
32277,32277,21510,20140731_070108.jpg,0,1,0,0,1,0,0,0,0,0,480,640,216,213,378,0,0.2531590367732277,Mostly Cloudy,0,0,0,0,0
66388,66388,65,20130201_203312.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,425,420,418,0,0.3209927962332552,Clear,0,0,0,0,0
21279,21279,18590,20140511_050925.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,557,0,0.3524745535595193,Scattered Clouds,0,0,0,0,0
62697,62697,623,20121012_211151.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,435,435,499,0,0.5063180735464508,Partly Cloudy,0,0,0,0,0
28409,28409,204,20140523_001945.jpg,1,0,0,0,0,0,0,0,1,1,480,704,369,366,505,0,0.29949035610152425,Clear,0,0,0,0,0
70921,70921,6798,20131019_185353.jpg,0,0,1,0,1,0,0,0,0,0,480,640,352,350,37,0,0.1853252773132144,Partly Cloudy,0,0,0,0,0
57767,57767,4801,20110308_084002.jpg,1,0,0,0,0,0,0,0,1,1,480,640,243,241,160,0,5.1438097479539266e-17,Unknown,0,0,0,0,0
7372,7372,1093,20140822_162418.jpg,0,1,0,0,0,0,0,0,1,1,480,640,212,207,1032,0,0.0678337594600279,Overcast,0,0,0,0,0
52487,52487,4181,20130419_151647.jpg,1,0,0,0,0,0,1,0,0,1,480,640,166,155,882,0,5.1438097479539266e-17,Clear,0,0,0,0,0
58746,58746,4801,20111016_171001.jpg,0,0,1,0,0,0,0,1,0,1,480,640,243,241,0,0,2.5961426998170056e-16,Mostly Cloudy,0,0,0,0,0
38015,38015,24325,20140627_153848.jpg,0,1,0,0,0,0,0,0,1,1,768,1024,418,409,975,0,0.7661299884493762,Clear,0,0,0,0,0
43814,43814,3395,20110522_200729.jpg,1,0,0,0,1,0,0,0,0,0,485,974,277,275,53,0,0.7446275483176463,,0,0,0,0,0
60932,60932,5020,20140628_104539.jpg,0,0,0,1,0,0,0,0,1,1,480,640,247,243,0,0,0.5559758319396033,Light Drizzle,0,0,0,0,0
42493,42493,3297,20130608_160114.jpg,0,1,0,0,0,0,0,0,1,1,412,550,242,236,959,0,0.18532527731318887,Light Rain Showers,0,1,0,0,0
78895,78895,7371,20120613_091758.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.4384843140864321,Light Rain Showers,0,1,0,0,0
83229,83229,861,20140702_170559.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,829,0,0.3276456743629452,Clear,0,0,0,0,0
46233,46233,3396,20140202_013835.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,484,482,202,0,0.2531590367732275,Light Snow,0,0,1,0,0
52664,52664,4181,20130524_201653.jpg,1,0,0,0,0,0,0,0,1,1,480,640,166,155,882,0,3.0862858487723564e-17,Clear,0,0,0,0,0
57032,57032,4795,20121217_123419.jpg,0,0,0,1,0,0,0,1,0,1,381,508,52,49,206,0,0.2994903561015271,Light Rain,0,1,0,0,0
19373,19373,18590,20130403_050924.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,557,0,0.32099279623325583,Light Rain,0,1,0,0,0
82388,82388,8438,20130728_064640.jpg,0,1,0,0,1,0,0,0,0,0,600,800,271,267,353,0,0.5377998308727184,Overcast,0,0,0,0,0
40291,40291,260,20131218_084455.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,337,325,299,0,0.9001342878370048,Overcast,0,0,0,0,0
7467,7467,1093,20140910_165355.jpg,0,0,1,0,0,0,0,0,1,1,480,640,212,207,1080,0,4.771436282921632e-15,Light Rain,0,1,0,0,0
4945,4945,10917,20120821_185414.jpg,0,1,0,0,1,0,0,0,0,0,960,1280,959,959,146,0,0.6849904727299693,Clear,0,0,0,0,0
83324,83324,861,20140729_183559.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,979,0,0.4384843140864263,Partly Cloudy,0,0,0,0,0
49121,49121,3837,20140211_075211.jpg,0,0,0,1,0,0,0,0,1,1,480,640,124,119,0,0,0.370650554626396,Scattered Clouds,0,0,0,0,0
1426,1426,10066,20131113_132731.jpg,0,0,1,0,0,0,0,0,1,1,480,640,278,268,32,0,0.6453120315313461,Scattered Clouds,0,0,0,0,0
27325,27325,204,20131014_151952.jpg,0,0,1,0,0,0,0,0,1,1,480,704,369,366,935,0,0.3028167951663948,Clear,0,0,0,0,0
21339,21339,18590,20140523_010918.jpg,1,0,0,0,0,0,0,0,1,1,480,640,280,268,557,0,0.4814891943498815,Scattered Clouds,0,0,0,0,0
51129,51129,3888,20130618_221339.jpg,0,1,0,0,1,0,0,0,0,0,240,320,69,68,47,0,1.8274483252703274e-32,Mostly Cloudy,0,0,0,0,0
77789,77789,7233,20131102_050149.jpg,0,0,1,0,1,0,0,0,0,0,720,1280,258,247,0,0,0.3549096759632681,Unknown,0,0,0,0,0
39617,39617,260,20130804_174447.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,337,325,202,0,0.4881420724795732,Scattered Clouds,0,0,0,0,0
20052,20052,18590,20130821_043920.jpg,0,1,0,0,1,0,0,0,0,0,480,640,280,268,407,0,0.38882655569328206,Mostly Cloudy,0,0,0,0,0
24834,24834,19388,20130920_031415.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,396,393,84,0,0.6883169117948094,Mostly Cloudy,0,0,0,0,0
